node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,graph_deviation_score_raw,graph_deviation_score
172.217.10.237,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
172.217.10.238,14.0,7.0,7.0,85.0,8.0,14.0,85.0,10.099504938362076,0.3913498717955008,0.0664245166695807,5.12982665993086,3.7069946098571513,2.4467895972158886,0.2208805818486803,0.0084477014649857,0.2194405358440119,0.0905602476327935,1.3347890675919682e-10,0.1078658133847901,2017-07-07 04:30:00,2017-07-07 04:40:00,3.706994609828369,0.09056024763283708
172.217.10.65,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
172.217.10.78,3.0,2.0,1.0,10.0,3.0,3.0,10.0,2.8284271247461903,0.0633164352483465,0.1120446383336309,2.9062427505171096,0.2719372161266972,1.4588300822060796,0.0357362351853461,0.0142495527683421,0.1243214456830877,0.0066433065663279,7.958307683744647e-11,0.0361901080565374,2017-07-07 04:30:00,2017-07-07 04:40:00,0.2719372162162055,0.0066433065685693364
192.168.10.16,27.0,16.0,11.0,83.0,18.0,30.0,155.0,8.366600265340757,0.0140945743607842,1.0003381641340416,7.996189633890323,6.123866073464911,2.326575723625901,0.0079550755221565,0.1272204691631016,0.3420560292372288,0.1496033543206085,1.269209189198101e-10,0.1253669856740033,2017-07-07 04:30:00,2017-07-07 04:40:00,6.123866073464336,0.149603354321828
172.217.10.9,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
172.217.11.14,9.0,4.0,5.0,59.0,6.0,9.0,59.0,6.855654600401044,0.2759892889493798,0.3438152060200793,3.034716898258092,2.052218764932097,2.3565201106604983,0.1557702688069295,0.0437255454040858,0.1298172329077507,0.0501348016678335,1.285544652000053e-10,0.0758895697830308,2017-07-07 04:30:00,2017-07-07 04:40:00,2.0522187649560877,0.05013480166883304
172.217.7.163,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
172.217.7.226,4.0,2.0,2.0,14.0,3.0,4.0,14.0,4.47213595499958,0.2745892443646423,0.1847655108356678,2.721968442866798,0.5801766438687137,1.13521407387968,0.1549800739332935,0.0234980087898796,0.1164386739066211,0.0141734601932799,6.192895935618287e-11,0.0618180433770006,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5801766439314802,0.014173460194930198
172.217.9.227,8.0,4.0,4.0,27.0,5.0,8.0,27.0,5.916079783099615,0.3838409638000578,0.6227351055726378,0.4541993220721526,1.2610341263900784,1.6084264873671743,0.2166425020980158,0.0791978704160174,0.0194294562414792,0.0308065089859112,8.77439602410418e-11,0.0692152675658335,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2610341264293554,0.03080650898712479
172.217.9.238,5.0,2.0,3.0,39.0,4.0,5.0,39.0,4.690415759823431,0.1796942554567114,0.9099889009729326,1.2156523621784403,0.8068180701714449,1.7830905200079208,0.1014206840493978,0.1157300791529923,0.0520024210252888,0.0197102105395708,9.727234966756528e-11,0.0577726789729044,2017-07-07 04:30:00,2017-07-07 04:40:00,0.80681807023066,0.019710210541179933
173.194.175.157,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
185.54.150.20,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.1156652501706042,0.1997721723124626,4.547913314432222,0.5657549142330747,2696313249.88612,0.0652822693927095,0.025406517914194,0.1945478085032553,0.0138211436823188,0.1470910883733748,0.0892297655731705,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5657549141374034,0.013821143680095578
192.168.10.50,19.0,11.0,8.0,55.0,12.0,35.0,204.0,6.365889953235964,1.09925295286804,0.8975462961912837,8.617177291456235,5.906614226190064,2.9115376028297804,0.6204259904683176,0.1141476602523771,0.3686202532086131,0.144295987259546,1.5883215159007468e-10,0.2494979782695372,2017-07-07 04:30:00,2017-07-07 04:40:00,5.906614226222031,0.1442959872615167
207.210.46.249,3.0,0.0,3.0,3.0,4.0,3.0,3.0,0.0,0.168517216279954,0.7896401839710988,4.5587292601516214e-09,1.0650060558920509,18330908280.73704,0.0951122856196731,0.100424434732833,1.950104863053853e-10,0.0260176294552868,1.0,0.2443108700005606,2017-07-07 04:30:00,2017-07-07 04:40:00,1.0650060560112213,0.026017629458412617
54.148.190.222,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.1156652501706042,0.3354148844255497,4.048357525955557,0.7606101512857184,1741669751.8023014,0.0652822693927095,0.0426572138211335,0.173178121538282,0.0185813714077953,0.0950127361464422,0.0789423424612725,2017-07-07 04:30:00,2017-07-07 04:40:00,0.7606101511783749,0.01858137140532622
104.97.114.112,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.1156652501706042,0.0628796077842526,3.7817105738236094,0.6079844820596172,1.02732381454167,0.0652822693927095,0.0079968689488413,0.1617716639840621,0.0148527934477726,5.6043257584853503e-11,0.0499807191658857,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6079844819604738,0.014852793445473038
192.168.10.3,18.0,5.0,13.0,111.0,16.0,42.0,232.0,7.0962422202105975,0.8225782020313313,1.193754530755854,9.535976751596367,7.273059255629206,3.3363581937772717,0.464268842218158,0.1518186718386443,0.4079240853324566,0.1776776382372843,1.8200724932344296e-10,0.2403378475617101,2017-07-07 04:30:00,2017-07-07 04:40:00,7.2730592556492955,0.1776776382392401
205.174.165.73,5.0,0.0,5.0,15.0,6.0,5.0,15.0,0.0,0.2426255179639629,0.4665961247825759,8.205368252896054e-09,1.1060740195712493,1.9794453669449168,0.1369395250683041,0.0593405110719841,3.5100414216281184e-10,0.027020901742404,1.0798403093997306e-10,0.0446601876683361,2017-07-07 04:30:00,2017-07-07 04:40:00,1.1060740196904228,0.02702090174553824
216.58.217.164,6.0,3.0,3.0,21.0,4.0,6.0,21.0,5.477225575051661,0.3492335054451305,0.3968844484039358,1.4401149759305378,0.8727762058492261,1.358375156485852,0.1971098125824441,0.0504747569770034,0.0616043431766645,0.0213215387795672,7.4102992371267e-11,0.0661020903179564,2017-07-07 04:30:00,2017-07-07 04:40:00,0.8727762058956413,0.02132153878087692
23.194.102.2,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.1156652501706042,0.0628796077842526,3.7817105738236094,0.6079844820596172,1.02732381454167,0.0652822693927095,0.0079968689488413,0.1617716639840621,0.0148527934477726,5.6043257584853503e-11,0.0499807191658857,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6079844819604738,0.014852793445473038
104.16.28.216,3.0,1.0,2.0,5.0,3.0,3.0,5.0,1.4142135623730951,0.0633164352483465,0.6230955344524122,3.0269586940019675,0.6656401884169217,3.60804981491644,0.0357362351853461,0.0792437088462891,0.1294853572690573,0.0162612969916615,1.9682875281788107e-10,0.0521453196978366,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6656401883044057,0.01626129698904694
104.196.173.4,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
104.20.61.121,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
107.178.245.205,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
109.248.237.37,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
129.146.12.101,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
130.211.5.178,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
136.243.137.66,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
136.243.149.224,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
136.243.44.222,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
138.108.7.20,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
139.61.74.125,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
148.251.1.131,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
172.217.0.234,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.1156652501706042,0.0720174307941449,4.308814334808969,0.557143693649287,1.0,0.0652822693927095,0.0091589940902471,0.184319780991505,0.0136107753514842,5.455267053247144e-11,0.0544743639760997,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5571436937333653,0.013610775353650469
172.217.10.46,4.0,2.0,2.0,14.0,3.0,4.0,14.0,4.47213595499958,0.2745892443646423,0.1847655108356678,2.721968442866798,0.5801766438687137,1.13521407387968,0.1549800739332935,0.0234980087898796,0.1164386739066211,0.0141734601932799,6.192895935618287e-11,0.0618180433770006,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5801766439314802,0.014173460194930198
172.217.11.2,4.0,2.0,2.0,12.0,3.0,4.0,12.0,3.999999999999999,0.2745892443646423,0.3467171165560666,3.0616126048215184,0.4841817912137021,1.1851181852221253,0.1549800739332935,0.0440946030218937,0.1309677607231021,0.0118283481705121,6.465136190046306e-11,0.0683741571826906,2017-07-07 04:30:00,2017-07-07 04:40:00,0.4841817912841497,0.011828348172330723
178.154.131.217,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
178.239.182.230,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
185.15.175.133,2.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,0.1432789333516267,0.3354148844255497,5.210554754512931e-09,1.0998526610651445,2.743681508503077,0.0808676236947969,0.0426572138211335,2.2289387208851464e-10,0.0268689166908404,1.4967515337940255e-10,0.0300787509158679,2017-07-07 04:30:00,2017-07-07 04:40:00,1.0998526611843147,0.02686891669397327
185.44.142.4,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
185.54.150.115,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.1156652501706042,0.1997721723124626,4.547913314432222,0.5657549142330747,2696313249.88612,0.0652822693927095,0.025406517914194,0.1945478085032553,0.0138211436823188,0.1470910883733748,0.0892297655731705,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5657549141374034,0.013821143680095578
185.76.232.247,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
185.76.234.247,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
188.165.32.247,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1356814449715408,0.2818153952382527,2.0695108946501355e-09,1.3000293494828088,1.0,0.0765795485606907,0.0358405668053581,8.852825051659094e-11,0.031759145132288,5.455267053247144e-11,0.0288358521282835,2017-07-07 04:30:00,2017-07-07 04:40:00,1.3000293496019806,0.031759145135461186
194.226.130.229,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
195.209.111.15,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
195.209.111.7,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.1156652501706042,0.3354148844255497,4.493846363559005,0.6923650508414698,1.0,0.0652822693927095,0.0426572138211335,0.1922349660901297,0.016914173624577,5.455267053247144e-11,0.0634177245966205,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6923650507384858,0.016914173622200674
199.96.57.6,5.0,2.0,3.0,10.0,4.0,5.0,10.0,2.82842712474619,0.1796942554567114,0.8257877444723508,2.9062427505171096,0.2696547143437058,2.4068920091997863,0.1014206840493978,0.1050215897459598,0.1243214456830877,0.006587546051829,1.3130238678511416e-10,0.0674702531323153,2017-07-07 04:30:00,2017-07-07 04:40:00,0.2696547144332142,0.006587546054070058
212.224.113.74,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
217.69.133.211,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.1156652501706042,0.3354148844255497,4.493846363559005,0.6923650508414698,1.0,0.0652822693927095,0.0426572138211335,0.1922349660901297,0.016914173624577,5.455267053247144e-11,0.0634177245966205,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6923650507384858,0.016914173622200674
23.208.218.57,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.1156652501706042,1.8339424790997727,1.378475466120024,1.6179291990313618,0.9843129854797844,0.0652822693927095,0.2332361505083509,0.0589675665448857,0.0395252986144087,5.3696901997712007e-11,0.0794022570228103,2017-07-07 04:30:00,2017-07-07 04:40:00,1.6179291990377553,0.0395252986148908
23.97.221.130,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,0.1156652501706042,1.7519430419234252,1.283385726958254,1.2348360376453862,0.996933699274918,0.0652822693927095,0.2228076701776861,0.0548998767966307,0.0301665012022698,5.438539563926256e-11,0.0746312635247363,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2348360376754763,0.0301665012032537
31.13.80.8,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
38.69.238.123,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.1156652501706042,0.1997721723124626,4.547913314432222,0.5657549142330747,2696313249.88612,0.0652822693927095,0.025406517914194,0.1945478085032553,0.0138211436823188,0.1470910883733748,0.0892297655731705,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5657549141374034,0.013821143680095578
5.79.65.138,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
5.79.65.140,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
5.9.57.152,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1356814449715408,0.2818153952382527,2.0695108946501355e-09,1.3000293494828088,1.0,0.0765795485606907,0.0358405668053581,8.852825051659094e-11,0.031759145132288,5.455267053247144e-11,0.0288358521282835,2017-07-07 04:30:00,2017-07-07 04:40:00,1.3000293496019806,0.031759145135461186
5.9.57.153,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
50.31.185.43,2.0,1.0,1.0,11.0,2.0,2.0,11.0,4.898979485566356,0.1156652501706042,0.5738337986344529,3.8822970332836713,0.9509606882328944,1.3828235423997,0.0652822693927095,0.0729787262961385,0.1660744890161394,0.0232315512912874,7.543671711307587e-11,0.0655134072143423,2017-07-07 04:30:00,2017-07-07 04:40:00,0.950960688288718,0.02323155129284279
52.216.84.133,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,0.1156652501706042,0.6892436226775345,2.663052496185592,0.5358164389938896,1.157701864324758,0.0652822693927095,0.0876562548431993,0.1139184041652542,0.0130897599019919,6.315572837933644e-11,0.0559893376732621,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5358164390754571,0.013089759904092486
52.72.251.16,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.1156652501706042,1.213909732777666,1.7914638314340552,0.6492295584103079,0.9928451391639348,0.0652822693927095,0.154381959284057,0.0766341260974214,0.0158603925195435,5.4162353766575886e-11,0.0624317494695788,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6492295584807575,0.01586039252139539
52.84.143.57,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,0.1156652501706042,1.667950304730155,1.4493861269234762,1.1829288163505254,0.9994489948487216,0.0652822693927095,0.2121256870092532,0.062000938710325,0.0288984306197302,5.452261172999206e-11,0.0736614651573081,2017-07-07 04:30:00,2017-07-07 04:40:00,1.1829288163831566,0.0288984306207657
52.84.143.81,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.1156652501706042,1.213909732777666,1.7914638314340552,0.6492295584103079,0.9928451391639348,0.0652822693927095,0.154381959284057,0.0766341260974214,0.0158603925195435,5.4162353766575886e-11,0.0624317494695788,2017-07-07 04:30:00,2017-07-07 04:40:00,0.6492295584807575,0.01586039252139539
52.84.145.74,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,0.1156652501706042,1.667950304730155,1.4493861269234762,1.1829288163505254,0.9994489948487216,0.0652822693927095,0.2121256870092532,0.062000938710325,0.0288984306197302,5.452261172999206e-11,0.0736614651573081,2017-07-07 04:30:00,2017-07-07 04:40:00,1.1829288163831566,0.0288984306207657
52.84.3.120,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,0.1156652501706042,1.914050368191322,0.9614791622154466,1.3359045021873808,0.994401902651718,0.0652822693927095,0.24342406855376,0.0411295578869039,0.0326355593315834,5.424727937222191e-11,0.0764942910438408,2017-07-07 04:30:00,2017-07-07 04:40:00,1.3359045022125644,0.03263555933246773
52.84.8.26,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,0.1156652501706042,1.667950304730155,1.4493861269234762,1.1829288163505254,0.9994489948487216,0.0652822693927095,0.2121256870092532,0.062000938710325,0.0288984306197302,5.452261172999206e-11,0.0736614651573081,2017-07-07 04:30:00,2017-07-07 04:40:00,1.1829288163831566,0.0288984306207657
54.210.10.219,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,0.1156652501706042,0.908992414658819,2.30299922027224,0.585148905539034,1.061545595692062,0.0652822693927095,0.11560334855234,0.0985162689594063,0.014294930358616,5.7910147136985185e-11,0.0587393634641964,2017-07-07 04:30:00,2017-07-07 04:40:00,0.5851489056159008,0.014294930360611732
54.239.17.113,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
62.4.0.28,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
66.242.12.46,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.1356814449715408,0.1159515810843845,3.640032824581533e-09,1.28790163533136,1.0,0.0765795485606907,0.0147464278327605,1.557110613025528e-10,0.0314628704104811,5.455267053247144e-11,0.0245577694028392,2017-07-07 04:30:00,2017-07-07 04:40:00,1.2879016354505317,0.03146287041365189
68.67.178.176,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1156652501706042,0.4621125219474908,4.0470786644355545,0.8536891626831373,1.0,0.0652822693927095,0.0587702978414269,0.173123415195198,0.0208552507113022,5.455267053247144e-11,0.0636062466390379,2017-07-07 04:30:00,2017-07-07 04:40:00,0.8536891625706227,0.020855250708725553
68.67.178.243,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1156652501706042,0.4621125219474908,4.0470786644355545,0.8536891626831373,1.0,0.0652822693927095,0.0587702978414269,0.173123415195198,0.0208552507113022,5.455267053247144e-11,0.0636062466390379,2017-07-07 04:30:00,2017-07-07 04:40:00,0.8536891625706227,0.020855250708725553
69.172.216.111,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.1156652501706042,0.4621125219474908,4.0470786644355545,0.8536891626831373,1.0,0.0652822693927095,0.0587702978414269,0.173123415195198,0.0208552507113022,5.455267053247144e-11,0.0636062466390379,2017-07-07 04:30:00,2017-07-07 04:40:00,0.8536891625706227,0.020855250708725553
