node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious,rank_asc
184.169.150.63,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2407
52.202.72.22,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2408
107.22.224.253,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2409
52.45.125.171,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2410
54.172.137.57,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2411
13.56.43.29,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2412
52.202.77.112,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2413
129.146.12.97,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2414
54.87.193.254,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2415
52.197.158.114,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2416
52.43.235.20,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2417
23.23.158.50,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2418
184.73.250.70,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2419
52.84.145.217,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2420
52.9.4.63,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2421
50.16.246.177,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.06034224842462947,1.1802528828473506,4.204679464735661,0.2616135310227229,2017172782.5148845,0.01410498874696195,0.029407929362849663,0.08169446536032517,0.002793114357518924,0.13150555169337103,0.051901209904205346,BENIGN,False,2422
23.208.97.124,2.0,1.0,1.0,975.0,2.0,2.0,975.0,287.77421705218836,0.06034224842462947,9.548925919995067,0.5411135959612692,0.21415155016424492,1.5671307091559816,0.01410498874696195,0.23792709429257,0.010513521016765073,0.002286386973603186,1.0216595735851916e-10,0.052966398226413226,BENIGN,False,2423
185.49.145.152,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,0.06034224842462947,1.0732776490499052,5.1048725721710255,0.26142499186231316,1878345820.0178123,0.01410498874696195,0.026742466592277907,0.09918469148808665,0.00279110142097915,0.12245500508113123,0.053055650665887376,BENIGN,False,2424
204.13.193.176,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,0.06034224842462947,1.0732776490499052,5.1048725721710255,0.26142499186231316,1878345820.0178123,0.01410498874696195,0.026742466592277907,0.09918469148808665,0.00279110142097915,0.12245500508113123,0.053055650665887376,BENIGN,False,2425
54.165.89.238,2.0,1.0,1.0,17.0,2.0,2.0,17.0,5.477225575051661,0.06034224842462947,1.0732776490499052,5.1048725721710255,0.26142499186231316,1878345820.0178123,0.01410498874696195,0.026742466592277907,0.09918469148808665,0.00279110142097915,0.12245500508113123,0.053055650665887376,BENIGN,False,2426
151.101.0.188,2.0,1.0,1.0,856.0,2.0,2.0,856.0,82.365041127896,0.06034224842462947,8.98677458279596,1.3611546022446017,0.2333761552236105,0.9740226562450074,0.01410498874696195,0.22392017505022913,0.02644643864906587,0.002491638285334004,6.34994621589374e-11,0.053392648159018084,BENIGN,False,2427
46.183.150.153,2.0,1.0,1.0,852.0,2.0,2.0,852.0,76.909037180295,0.06034224842462947,8.966820968256144,1.4480172902693391,0.23390881848205586,0.9806965881375508,0.01410498874696195,0.22342299813547778,0.02813412992671425,0.0024973252595094997,6.393455582225695e-11,0.053631888426519614,BENIGN,False,2428
52.84.26.10,2.0,1.0,1.0,904.0,2.0,2.0,904.0,103.46013725102048,0.06034224842462947,9.220605313566608,1.2431339935759418,0.23046270788430084,1.0195125416537292,0.01410498874696195,0.22974644983701661,0.024153367177732567,0.0024605328927287786,6.646508440458559e-11,0.05409306774418101,BENIGN,False,2429
173.194.131.71,2.0,1.0,1.0,831.0,2.0,2.0,831.0,49.839743177508446,0.06034224842462947,8.860824531413826,1.940765976085476,0.2365818647675766,0.9955177267825114,0.01410498874696195,0.22078192369060748,0.037707948997196684,0.002525864012567162,6.49007903615707e-11,0.05502414510244682,BENIGN,False,2430
61.110.225.154,2.0,0.0,2.0,892.0,3.0,2.0,892.0,0.0,0.2010103996081206,9.163093511794608,1.1267802252340206e-08,0.20207437365249187,1.1716705140365045,0.04698614152630119,0.22831344930923061,2.189268144007433e-10,0.0021574451142834634,7.638471958714781e-11,0.05549140724902536,,,2431
14.0.70.98,1.0,0.0,1.0,525.0,2.0,1.0,525.0,0.0,0.170586372829962,9.53381677662993,1.0697397922753008e-08,0.26894491205775306,1.2567738222370985,0.039874531227603066,0.23755062529404217,2.0784419154312426e-10,0.0028713877768995373,8.193285983217787e-11,0.05605930891766436,,,2432
14.128.26.214,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2433
169.45.121.189,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2434
65.52.108.231,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2435
54.81.28.54,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2436
85.114.144.198,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2437
192.73.240.78,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2438
141.170.25.54,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2439
77.88.21.90,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2440
34.202.52.200,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2441
169.55.70.175,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2442
35.185.78.150,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2443
195.93.247.64,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2444
209.15.238.232,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2445
149.202.74.47,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.170586372829962,0.39033240388890145,6.5377425913354835e-09,0.2824363049509827,3500000001.0,0.039874531227603066,0.0097257697298764,1.270245187872262e-10,0.003015428503866888,0.22817551131364616,0.0561582481804034,,,2446
14.0.67.53,1.0,0.0,1.0,534.0,2.0,1.0,534.0,0.0,0.170586372829962,9.60600838239287,1.0715688959999493e-08,0.26870868144289106,1.2138670451459612,0.039874531227603066,0.23934939712821512,2.0819957571004347e-10,0.0028688656630032217,7.913563817537967e-11,0.05641855886123133,,,2447
178.255.83.1,9.0,0.0,9.0,2021.0,10.0,9.0,2021.0,0.0,0.5437481589904393,6.3075566453901795,1.2147921994521989e-08,0.3506319944737263,0.9957904532036187,0.1271010256324985,0.157163081722206,2.360270267697564e-10,0.003743519129692865,6.491857021601845e-11,0.0576015253570686,,,2448
206.126.112.147,1.0,0.0,1.0,579.0,2.0,1.0,579.0,0.0,0.170586372829962,9.953077598476174,1.0802752333522018e-08,0.26752752836858107,1.1059261345250895,0.039874531227603066,0.24799719383257401,2.0989116618966073e-10,0.0028562550935216442,7.209864604236797e-11,0.05814559608713772,,,2449
199.59.88.242,2.0,1.0,1.0,1063.0,2.0,2.0,1063.0,147.92565700378012,0.06034224842462947,9.93024940431602,1.4334334647839833,0.22280384610202353,1.097986545706935,0.01410498874696195,0.24742839206890144,0.02785077471832637,0.002378763128287681,7.158104040302943e-11,0.058352583746811695,BENIGN,False,2450
23.111.11.111,2.0,1.0,1.0,1263.0,2.0,2.0,1263.0,525.3018180056109,0.06034224842462947,10.710382642149984,0.49101145764362125,0.18797343868111963,1.9842648885690868,0.01410498874696195,0.266866686594804,0.00954006574208895,0.0020068966171586738,1.293601872576018e-10,0.05850372756607475,BENIGN,False,2451
96.6.167.11,2.0,1.0,1.0,1052.0,2.0,2.0,1052.0,116.21961968617863,0.06034224842462947,9.884003862961208,1.8106230784354973,0.2255778676047797,1.1456607091372224,0.01410498874696195,0.246276108830899,0.03517934853356374,0.002408379942284743,7.468906229275746e-11,0.05959376522567972,BENIGN,False,2452
54.209.123.201,1.0,0.0,1.0,650.0,2.0,1.0,650.0,0.0,0.170586372829962,10.459160938560215,1.0927224324984052e-08,0.2656639312957809,1.123488642523521,0.039874531227603066,0.2606070872996433,2.123095842593637e-10,0.00283635841722849,7.324359868275287e-11,0.060663595446005615,,,2453
204.11.109.65,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2454
184.84.243.89,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2455
34.192.187.254,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2456
151.101.116.166,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2457
184.29.140.190,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2458
35.185.60.59,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2459
68.67.180.44,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2460
34.210.138.185,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2461
52.219.68.103,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2462
52.22.231.166,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2463
104.88.35.145,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2464
34.228.252.63,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2465
50.31.164.175,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2466
104.16.84.55,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,0.06034224842462947,0.7131942863338611,5.5246354843236265,0.26104842626204844,2544938847.36736,0.01410498874696195,0.01777040115665348,0.10734043961918842,0.002787081021955692,0.16591220645545615,0.06158302340004314,BENIGN,False,2467
43.253.46.117,2.0,1.0,1.0,1105.0,2.0,2.0,1105.0,114.52510641776325,0.06034224842462947,10.103354356857604,2.0865971667192356,0.2243195571174193,0.9859405485960391,0.01410498874696195,0.2517415848521473,0.0405413638274122,0.002394945602421956,6.427642535328046e-11,0.06175657661864396,BENIGN,False,2468
23.202.238.190,2.0,1.0,1.0,1323.0,2.0,2.0,1323.0,300.1199760095952,0.06034224842462947,10.924822728568046,1.225373916367498,0.20404957060821002,1.2853214779335522,0.01410498874696195,0.27220981178906917,0.023808299254132085,0.0021785332856573856,8.379396724174448e-11,0.0624603266319229,BENIGN,False,2469
23.208.94.86,4.0,2.0,2.0,1370.0,3.0,4.0,1370.0,107.12142642814275,0.19001417498665832,8.174167134011551,3.276774732147475,0.14028214987797505,1.1816176760545496,0.04441577617542235,0.20367273248866063,0.0636658185467272,0.001497721029168637,7.703320495255884e-11,0.0626504096634024,BENIGN,False,2470
119.205.194.14,3.0,1.0,2.0,1399.0,3.0,3.0,1399.0,71.83313998427188,0.00953256430871063,9.476339063798786,3.8412208593774877,0.1627115447765692,1.1706081920250537,0.002228235039534495,0.23611847414792628,0.07463267701370452,0.001737188248913795,7.631546362484116e-11,0.06294331490527891,BENIGN,False,2471
23.208.163.130,2.0,1.0,1.0,1101.0,2.0,2.0,1101.0,81.05553651663777,0.06034224842462947,10.087098815626156,2.5807357347409607,0.22704807917024464,1.0149076510777075,0.01410498874696195,0.25133655147732004,0.050142187497092185,0.0024240766419777486,6.61648777584636e-11,0.06360156088590337,BENIGN,False,2472
94.124.134.53,1.0,0.0,1.0,780.0,2.0,1.0,780.0,0.0,0.170586372829962,11.280487299319256,1.1123419965694416e-08,0.2622517113033298,1.0943043717792653,0.039874531227603066,0.2810717758016346,2.1612155092847276e-10,0.002799927883170599,7.134098842632892e-11,0.06474924703997416,,,2473
203.154.100.125,2.0,1.0,1.0,1097.0,2.0,2.0,1097.0,57.28874234961001,0.06034224842462947,10.070795601806648,2.9772750726839643,0.22901604380381954,1.0120138170138162,0.01410498874696195,0.25093033026205397,0.05784671514998132,0.002445087597533599,6.597622002503601e-11,0.0650654243645014,BENIGN,False,2474
185.13.88.201,2.0,1.0,1.0,1281.0,2.0,2.0,1281.0,166.427161244792,0.06034224842462947,10.775567727206885,2.2328148399457324,0.2156315650544061,1.1184350104611476,0.01410498874696195,0.26849087951542633,0.04338228778859704,0.002302188338398388,7.291413723146897e-11,0.06565606889245956,BENIGN,False,2475
47.89.68.225,2.0,1.0,1.0,1250.0,2.0,2.0,1250.0,136.106575888162,0.06034224842462947,10.662834285122933,2.4457813046097208,0.21882194406414662,1.0844053117119652,0.01410498874696195,0.2656819415752471,0.047520101768549705,0.0023362503893297644,7.069563897154739e-11,0.06592865651015682,BENIGN,False,2476
5.79.75.140,2.0,1.0,1.0,1082.0,2.0,2.0,1082.0,32.8785644455472,0.06034224842462947,10.009228702479607,3.3772353971552382,0.2313231667329879,1.0850426598249896,0.01410498874696195,0.24939629035178376,0.0656177105723582,0.002469719573382973,7.073718960912813e-11,0.06631774186304482,BENIGN,False,2477
95.163.95.109,1.0,0.0,1.0,852.0,2.0,1.0,852.0,0.0,0.170586372829962,11.688619343388524,1.121843135619341e-08,0.26036186638443387,1.0837352836429415,0.039874531227603066,0.2912410526550399,2.1796756673420895e-10,0.0027797509720000756,7.065195782949016e-11,0.06677906702865252,,,2478
23.203.78.223,2.0,1.0,1.0,1282.0,2.0,2.0,1282.0,100.95543571299172,0.06034224842462947,10.779167278065106,3.0243731603094863,0.22073735446949827,1.0955791779937307,0.01410498874696195,0.2685805682074981,0.05876180347486571,0.0023567002501714966,7.142409687196559e-11,0.06876081215018427,BENIGN,False,2479
104.28.24.94,2.0,1.0,1.0,1211.0,2.0,2.0,1211.0,49.17316341257699,0.06034224842462947,10.517743379343782,3.5438041744404685,0.22665993347314178,1.0637087139350072,0.01410498874696195,0.2620667645480566,0.068854044595003,0.002419932608161344,6.934636560615853e-11,0.06948914611350585,BENIGN,False,2480
192.168.10.51,4.0,3.0,1.0,1980.0,4.0,4.0,1980.0,160.28100324118265,0.08163975417739343,9.804876678723236,4.681501755426463,0.08329093283704724,0.9995137988765572,0.019083276544048417,0.24430452572479577,0.09095884387872895,0.0008892548464478873,6.516130630244058e-11,0.07104718021183645,BENIGN,False,2481
198.100.147.178,3.0,0.0,3.0,15.0,4.0,7.0,2183.0,434.7735042525016,0.3999024296538539,7.753220777000647,3.601510785187555,0.05570641410276585,1.2318528590264244,0.0934771145824268,0.1931841660869748,0.06997525032596971,0.0005947489964607967,8.030818739749231e-11,0.07144625601442806,,,2482
72.21.91.29,18.0,9.0,9.0,4115.0,10.0,18.0,4115.0,342.2762042561534,0.19104453681083505,6.110067967961791,8.04958892400752,0.548426144761939,4.254850182532601,0.04465662304995445,0.1522423285851617,0.1563988097148641,0.00585526648023521,2.7738646162427156e-10,0.07183060562152038,BENIGN,False,2483
210.151.8.24,1.0,0.0,1.0,1118.0,2.0,1.0,1118.0,0.0,0.170586372829962,12.98712678493156,1.1510817749603185e-08,0.2533799393229571,1.0228098957880942,0.039874531227603066,0.3235954876011405,2.2364846352755035e-10,0.0027052084946200855,6.668004882326443e-11,0.07323504552273843,,,2484
198.54.12.127,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2485
80.82.201.88,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2486
69.169.86.38,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2487
81.20.67.14,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2488
69.169.85.7,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2489
23.33.109.206,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,0.06034224842462947,0.664122238907108,5.892357628695774,0.26092592899760286,3393511663.56927,0.01410498874696195,0.016547690900750627,0.11448506603782162,0.00278577318108545,0.2212332167892877,0.07383134713118147,BENIGN,False,2490
205.185.208.154,4.0,2.0,2.0,1925.0,3.0,4.0,1925.0,182.33485678827296,0.19001417498665832,9.675978599665585,4.349792679618703,0.11981894913589047,0.9968708465505312,0.04441577617542235,0.2410928194379282,0.08451393034119105,0.001279245862497904,6.498900430295593e-11,0.0742603543764057,BENIGN,False,2491
74.217.63.14,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.06034224842462947,1.6176138869960364,4.5811766857359535,0.2619772967560535,3470509581.8324785,0.01410498874696195,0.04030549352303232,0.08900958639088884,0.002796998098885692,0.22625294232208035,0.07449400181636982,BENIGN,False,2492
74.217.63.11,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.06034224842462947,1.6176138869960364,4.5811766857359535,0.2619772967560535,3470509581.8324785,0.01410498874696195,0.04030549352303232,0.08900958639088884,0.002796998098885692,0.22625294232208035,0.07449400181636982,BENIGN,False,2493
136.147.96.33,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2494
172.217.7.10,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2495
54.209.246.197,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2496
91.192.149.14,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2497
