node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,isolation_forest_score_raw,isolation_forest_score
59.106.222.101,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
213.180.204.143,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
204.13.194.232,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
104.16.204.165,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
219.127.237.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
37.157.2.41,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
205.185.208.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
210.160.193.188,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.3212033075968139,0.36658636436446623
104.16.142.239,2.0,1.0,1.0,45.0,2.0,2.0,45.0,9.273618495495704,1.0,0.49999999975,0.32120010324801945,0.366582707270822
52.84.40.52,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,0.32120010324801945,0.366582707270822
151.101.21.181,2.0,1.0,1.0,45.0,2.0,2.0,45.0,9.273618495495704,1.0,0.49999999975,0.32120010324801945,0.366582707270822
168.62.105.45,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,0.32120010324801945,0.366582707270822
23.34.76.134,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,0.3211873735467072,0.3665681789804428
23.21.222.6,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,0.3211873735467072,0.3665681789804428
184.72.63.86,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,0.32117980907321464,0.3665595457168046
66.235.147.237,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,0.32117980907321464,0.3665595457168046
52.84.3.10,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,1.0,0.49999999975,0.32109641511855724,0.3664643689676093
52.84.145.147,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,1.0,0.49999999975,0.32109641511855724,0.3664643689676093
23.208.27.150,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
66.198.26.26,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
23.208.77.211,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
151.101.0.65,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
23.194.141.213,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
52.193.134.61,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
104.107.3.159,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
23.208.101.109,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,0.32108627276089174,0.3664527935886056
52.84.4.64,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,0.32105222677856826,0.36641393722384846
108.168.174.48,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,0.32105222677856826,0.36641393722384846
152.163.64.1,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,0.32105222677856826,0.36641393722384846
23.192.61.7,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,0.32105222677856826,0.36641393722384846
52.216.20.219,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,0.32105222677856826,0.36641393722384846
184.84.169.149,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,0.32105211927551974,0.3664138145316134
104.88.12.52,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,0.32105211927551974,0.3664138145316134
184.73.198.9,2.0,1.0,1.0,19.0,2.0,2.0,19.0,6.928203230275509,1.0,0.49999999975,0.32105211927551974,0.3664138145316134
172.217.11.36,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,0.3210353462385561,0.3663946716196495
52.84.145.123,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,0.3210353462385561,0.3663946716196495
93.190.69.32,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,0.3210353462385561,0.3663946716196495
52.201.51.159,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
34.223.205.157,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
104.20.61.121,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
66.198.26.57,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
85.17.21.169,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
96.16.161.233,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
184.30.45.183,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
104.31.10.172,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
205.180.86.172,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
205.180.87.137,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
192.107.16.41,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,1.0,0.49999999975,0.3210048574193543,0.3663598750122653
64.71.142.124,2.0,1.0,1.0,37.0,2.0,2.0,37.0,11.489125293076057,1.0,0.49999999975,0.3209414656926637,0.36628752662086117
172.217.0.234,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
150.95.143.177,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.145.72,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
130.211.22.38,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.26.77,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.5.31,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
182.22.24.124,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
74.125.29.155,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
23.194.120.231,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
216.98.48.99,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.26.228,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.3.79,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
172.217.2.100,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.143.110,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
180.153.132.57,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
23.50.125.191,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
52.84.26.232,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
173.194.205.155,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
213.180.204.210,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
172.98.66.60,2.0,1.0,1.0,22.0,2.0,2.0,22.0,6.324555320336759,1.0,0.49999999975,0.3209372180954827,0.3662826788774817
121.29.54.141,2.0,1.0,1.0,21.0,2.0,2.0,21.0,10.392304845413264,1.0,0.49999999975,0.3209245215435819,0.36626818842021935
52.84.141.29,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
52.84.143.152,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
72.14.246.86,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
52.84.140.227,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
63.251.109.88,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
54.192.37.11,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
4.16.74.242,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
173.194.204.156,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
104.28.22.30,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
107.178.244.119,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
54.192.38.6,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
104.20.255.41,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
8.43.72.37,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
130.211.28.230,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
192.132.33.27,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
23.97.221.130,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
173.194.208.156,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
50.18.253.40,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,1.0,0.49999999975,0.32087752939030756,0.36621455671028647
52.84.145.142,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,0.32082516439360903,0.36615479302384346
54.215.151.199,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,0.32082516439360903,0.36615479302384346
52.73.87.165,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,0.32082516439360903,0.36615479302384346
123.30.108.122,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,0.32077895570190124,0.36610205547135083
95.154.251.137,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,0.32077895570190124,0.36610205547135083
54.231.48.184,2.0,1.0,1.0,20.0,2.0,2.0,20.0,7.1414284285428495,1.0,0.49999999975,0.32077895570190124,0.36610205547135083
104.16.67.157,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,0.3206961859791708,0.36600759115228076
52.84.40.121,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,0.3206961859791708,0.36600759115228076
52.84.135.126,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,0.3206961859791708,0.36600759115228076
54.183.40.204,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,0.3206961859791708,0.36600759115228076
173.194.175.156,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,0.3206961859791708,0.36600759115228076
23.46.61.150,2.0,1.0,1.0,31.0,2.0,2.0,31.0,10.392304845413264,1.0,0.49999999975,0.3205853341445064,0.36588107697857314
194.226.130.228,2.0,1.0,1.0,31.0,2.0,2.0,31.0,10.392304845413264,1.0,0.49999999975,0.3205853341445064,0.36588107697857314
210.160.193.167,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,0.32045820148906035,0.3657359816546779
104.97.137.113,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,0.32045820148906035,0.3657359816546779
52.2.0.226,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,0.32045820148906035,0.3657359816546779
96.6.167.135,2.0,1.0,1.0,20.0,2.0,2.0,20.0,8.660254037844387,1.0,0.49999999975,0.32045168028449605,0.365728539064219
64.12.228.31,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
104.16.24.235,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
54.192.37.132,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
66.198.24.180,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
52.84.143.56,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
188.165.32.247,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
78.46.38.207,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
87.250.247.183,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
52.84.26.21,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
93.190.69.37,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
52.84.143.177,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
52.84.135.92,2.0,1.0,1.0,24.0,2.0,2.0,24.0,6.6332495807108005,1.0,0.49999999975,0.3204514629116196,0.3657282909785654
209.85.144.154,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
52.21.175.19,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
52.84.134.158,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
148.251.11.72,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
87.250.250.91,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
50.18.110.162,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
35.186.244.130,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,0.3204466353560897,0.365722781334086
52.70.102.196,2.0,1.0,1.0,19.0,2.0,2.0,19.0,7.745966692414834,1.0,0.49999999975,0.32041850924471765,0.3656906812632968
52.206.75.197,2.0,1.0,1.0,29.0,2.0,2.0,29.0,10.000000000000002,1.0,0.49999999975,0.3204069439801541,0.3656774819338099
72.5.205.59,2.0,1.0,1.0,29.0,2.0,2.0,29.0,10.000000000000002,1.0,0.49999999975,0.3204069439801541,0.3656774819338099
34.202.180.186,2.0,1.0,1.0,29.0,2.0,2.0,29.0,10.000000000000002,1.0,0.49999999975,0.3204069439801541,0.3656774819338099
23.96.179.163,2.0,1.0,1.0,29.0,2.0,2.0,29.0,10.000000000000002,1.0,0.49999999975,0.3204069439801541,0.3656774819338099
54.230.38.77,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
35.190.149.201,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
174.35.76.12,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
23.194.140.249,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
54.214.49.4,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
136.243.131.32,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
144.76.67.119,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
50.31.164.174,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
216.58.209.110,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,0.32037470619813235,0.36564068925133425
77.109.110.134,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,0.3203698118618492,0.36563510339059874
180.163.255.159,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,0.3203698118618492,0.36563510339059874
142.0.198.20,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,0.3203698118618492,0.36563510339059874
54.225.67.153,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,0.3203698118618492,0.36563510339059874
144.76.121.178,2.0,1.0,1.0,22.0,2.0,2.0,22.0,9.797958971132713,1.0,0.49999999975,0.3203239794689887,0.3655827953045004
54.152.47.87,2.0,1.0,1.0,43.0,2.0,2.0,43.0,9.055385138137417,1.0,0.49999999975,0.32031077855835594,0.36556772922728165
52.84.145.172,2.0,1.0,1.0,43.0,2.0,2.0,43.0,9.055385138137417,1.0,0.49999999975,0.32031077855835594,0.36556772922728165
8.18.45.80,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
5.45.205.235,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
52.87.78.81,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
52.84.40.8,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
195.244.30.136,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
52.43.87.30,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
52.84.143.117,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
66.198.26.16,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
104.88.32.234,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,1.0,0.49999999975,0.32028964786745673,0.36554361296518206
52.0.195.74,2.0,1.0,1.0,41.0,2.0,2.0,41.0,8.831760866327848,1.0,0.49999999975,0.32022100430199846,0.3654652706987632
8.43.72.62,2.0,1.0,1.0,30.0,2.0,2.0,30.0,10.19803902718557,1.0,0.49999999975,0.3202077365088317,0.36545012828912704
47.88.68.21,2.0,1.0,1.0,30.0,2.0,2.0,30.0,10.19803902718557,1.0,0.49999999975,0.3202077365088317,0.36545012828912704
172.217.9.226,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
151.101.1.34,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
217.69.133.148,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
151.101.20.249,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
104.24.96.3,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
34.253.49.41,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
34.209.201.65,2.0,1.0,1.0,25.0,2.0,2.0,25.0,6.782329983125268,1.0,0.49999999975,0.3202072777209707,0.36544960467878423
216.98.48.89,2.0,1.0,1.0,39.0,2.0,2.0,39.0,8.602325267042627,1.0,0.49999999975,0.3202022580469202,0.36544387577121407
104.20.60.121,2.0,1.0,1.0,38.0,2.0,2.0,38.0,8.485281374238571,1.0,0.49999999975,0.3202022580469202,0.36544387577121407
104.193.82.52,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
199.16.156.105,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
172.217.6.234,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
104.97.137.75,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
173.194.66.157,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
151.101.64.166,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
52.203.95.194,2.0,1.0,1.0,26.0,2.0,2.0,26.0,6.928203230275509,1.0,0.49999999975,0.32019795913043536,0.36543896945758775
52.9.59.64,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
54.223.148.129,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
54.245.89.129,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
52.84.145.20,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
77.88.55.70,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
54.65.252.96,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
31.13.65.36,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
35.156.166.16,2.0,1.0,1.0,29.0,2.0,2.0,29.0,8.831760866327846,1.0,0.49999999975,0.32017462529830804,0.36541233877077994
106.11.92.14,2.0,1.0,1.0,27.0,2.0,2.0,27.0,7.0710678118654755,1.0,0.49999999975,0.32015328533478904,0.3653879836677748
107.20.135.61,2.0,1.0,1.0,27.0,2.0,2.0,27.0,7.0710678118654755,1.0,0.49999999975,0.32015328533478904,0.3653879836677748
82.113.101.132,2.0,1.0,1.0,27.0,2.0,2.0,27.0,7.0710678118654755,1.0,0.49999999975,0.32015328533478904,0.3653879836677748
104.16.65.157,2.0,1.0,1.0,27.0,2.0,2.0,27.0,7.0710678118654755,1.0,0.49999999975,0.32015328533478904,0.3653879836677748
38.69.238.81,2.0,1.0,1.0,20.0,2.0,2.0,20.0,8.000000000000002,1.0,0.49999999975,0.3201458847710456,0.3653795374728173
151.101.45.5,2.0,1.0,1.0,26.0,2.0,2.0,26.0,10.2469507659596,1.0,0.49999999975,0.32014397842057396,0.3653773617726546
52.84.143.160,2.0,1.0,1.0,40.0,2.0,2.0,40.0,8.717797887081348,1.0,0.49999999975,0.3201303195440946,0.36536177302325057
63.251.248.136,2.0,1.0,1.0,25.0,2.0,2.0,25.0,10.000000000000002,1.0,0.49999999975,0.320129713189307,0.3653610809961393
108.174.10.10,2.0,1.0,1.0,25.0,2.0,2.0,25.0,10.000000000000002,1.0,0.49999999975,0.320129713189307,0.3653610809961393
185.75.252.204,2.0,1.0,1.0,21.0,2.0,2.0,21.0,7.348469228349534,1.0,0.49999999975,0.32012592284014035,0.36535675510568977
